timestamp,facility_id,facility_name,current,maximum,remaining,pct_full,page_last_update
2026-06-12T02:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,2:30 AM
2026-06-12T02:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:30 AM
2026-06-12T03:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,46,2500,2454,1.8,3:00 AM
2026-06-12T03:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,3:00 AM
2026-06-12T03:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:00 AM
2026-06-12T03:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,46,2500,2454,1.8,3:30 AM
2026-06-12T03:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,3:30 AM
2026-06-12T03:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:30 AM
2026-06-12T04:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,45,2500,2455,1.8,4:00 AM
2026-06-12T04:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,4:00 AM
2026-06-12T04:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:00 AM
2026-06-12T04:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,4:30 AM
2026-06-12T04:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,4:30 AM
2026-06-12T04:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:30 AM
2026-06-12T05:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,48,2500,2452,1.9,5:00 AM
2026-06-12T05:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,5:00 AM
2026-06-12T05:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:00 AM
2026-06-12T05:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,55,2500,2445,2.2,5:30 AM
2026-06-12T05:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,5:30 AM
2026-06-12T05:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:30 AM
2026-06-12T06:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,248,2500,2252,9.9,6:00 AM
2026-06-12T06:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,24,300,276,8.0,6:00 AM
2026-06-12T06:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,6:00 AM
2026-06-12T06:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,440,2500,2060,17.6,6:30 AM
2026-06-12T06:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,43,300,257,14.3,6:30 AM
2026-06-12T06:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,6:30 AM
2026-06-12T07:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,606,2500,1894,24.2,7:00 AM
2026-06-12T07:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,67,300,233,22.3,7:00 AM
2026-06-12T07:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,7:00 AM
2026-06-12T07:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,820,2500,1680,32.8,7:30 AM
2026-06-12T07:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,104,300,196,34.7,7:30 AM
2026-06-12T07:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,7:30 AM
2026-06-12T08:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,947,2500,1553,37.9,8:00 AM
2026-06-12T08:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,91,300,209,30.3,8:00 AM
2026-06-12T08:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,8:00 AM
2026-06-12T08:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,774,2500,1726,31.0,8:30 AM
2026-06-12T08:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,82,300,218,27.3,8:30 AM
2026-06-12T08:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,8:30 AM
2026-06-12T09:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,573,2500,1927,22.9,9:00 AM
2026-06-12T09:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,70,300,230,23.3,9:00 AM
2026-06-12T09:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,9:00 AM
2026-06-12T09:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,503,2500,1997,20.1,9:30 AM
2026-06-12T09:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,69,300,231,23.0,9:30 AM
2026-06-12T09:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,9:30 AM
2026-06-12T10:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,758,2500,1742,30.3,10:00 AM
2026-06-12T10:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,83,300,217,27.7,10:00 AM
2026-06-12T10:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,10:00 AM
2026-06-12T10:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,943,2500,1557,37.7,10:30 AM
2026-06-12T10:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,91,300,209,30.3,10:30 AM
2026-06-12T10:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,10:30 AM
2026-06-12T11:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,945,2500,1555,37.8,11:00 AM
2026-06-12T11:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,128,300,172,42.7,11:00 AM
2026-06-12T11:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,10,25,15,40.0,11:00 AM
2026-06-12T11:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1196,2500,1304,47.8,11:30 AM
2026-06-12T11:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,116,300,184,38.7,11:30 AM
2026-06-12T11:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,10,25,15,40.0,11:30 AM
2026-06-12T12:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1205,2500,1295,48.2,12:00 PM
2026-06-12T12:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,153,300,147,51.0,12:00 PM
2026-06-12T12:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,11,25,14,44.0,12:00 PM
2026-06-12T12:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,941,2500,1559,37.6,12:30 PM
2026-06-12T12:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,134,300,166,44.7,12:30 PM
2026-06-12T12:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,9,25,16,36.0,12:30 PM
2026-06-12T13:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1007,2500,1493,40.3,1:00 PM
2026-06-12T13:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,129,300,171,43.0,1:00 PM
2026-06-12T13:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,1:00 PM
2026-06-12T13:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,957,2500,1543,38.3,1:30 PM
2026-06-12T13:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,107,300,193,35.7,1:30 PM
2026-06-12T13:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,1:30 PM
2026-06-12T14:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,619,2500,1881,24.8,2:00 PM
2026-06-12T14:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,80,300,220,26.7,2:00 PM
2026-06-12T14:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,2:00 PM
2026-06-12T14:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,527,2500,1973,21.1,2:30 PM
2026-06-12T14:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,54,300,246,18.0,2:30 PM
2026-06-12T14:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,2:30 PM
2026-06-12T15:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,322,2500,2178,12.9,3:00 PM
2026-06-12T15:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,47,300,253,15.7,3:00 PM
2026-06-12T15:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,3:00 PM
2026-06-12T15:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,532,2500,1968,21.3,3:30 PM
2026-06-12T15:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,58,300,242,19.3,3:30 PM
2026-06-12T15:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,3:30 PM
2026-06-12T16:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,886,2500,1614,35.4,4:00 PM
2026-06-12T16:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,98,300,202,32.7,4:00 PM
2026-06-12T16:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,10,25,15,40.0,4:00 PM
2026-06-12T16:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1440,2500,1060,57.6,4:30 PM
2026-06-12T16:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,180,300,120,60.0,4:30 PM
2026-06-12T16:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,15,25,10,60.0,4:30 PM
2026-06-12T17:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2209,2500,291,88.4,5:00 PM
2026-06-12T17:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,199,300,101,66.3,5:00 PM
2026-06-12T17:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,18,25,7,72.0,5:00 PM
2026-06-12T17:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2102,2500,398,84.1,5:30 PM
2026-06-12T17:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,281,300,19,93.7,5:30 PM
2026-06-12T17:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,25,25,0,100.0,5:30 PM
2026-06-12T18:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2500,2500,0,100.0,6:00 PM
2026-06-12T18:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,258,300,42,86.0,6:00 PM
2026-06-12T18:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,22,25,3,88.0,6:00 PM
2026-06-12T18:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,2500,2500,0,100.0,6:30 PM
2026-06-12T18:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,297,300,3,99.0,6:30 PM
2026-06-12T18:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,22,25,3,88.0,6:30 PM
2026-06-12T19:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1932,2500,568,77.3,7:00 PM
2026-06-12T19:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,209,300,91,69.7,7:00 PM
2026-06-12T19:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,21,25,4,84.0,7:00 PM
2026-06-12T19:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,1378,2500,1122,55.1,7:30 PM
2026-06-12T19:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,190,300,110,63.3,7:30 PM
2026-06-12T19:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,14,25,11,56.0,7:30 PM
2026-06-12T20:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,802,2500,1698,32.1,8:00 PM
2026-06-12T20:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,104,300,196,34.7,8:00 PM
2026-06-12T20:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,8,25,17,32.0,8:00 PM
2026-06-12T20:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,585,2500,1915,23.4,8:30 PM
2026-06-12T20:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,64,300,236,21.3,8:30 PM
2026-06-12T20:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,8:30 PM
2026-06-12T21:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,237,2500,2263,9.5,9:00 PM
2026-06-12T21:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,30,300,270,10.0,9:00 PM
2026-06-12T21:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,9:00 PM
2026-06-12T21:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,119,2500,2381,4.8,9:30 PM
2026-06-12T21:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,13,300,287,4.3,9:30 PM
2026-06-12T21:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,1,25,24,4.0,9:30 PM
2026-06-12T22:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,39,2500,2461,1.6,10:00 PM
2026-06-12T22:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,10:00 PM
2026-06-12T22:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:00 PM
2026-06-12T22:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,13,2500,2487,0.5,10:30 PM
2026-06-12T22:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,1,300,299,0.3,10:30 PM
2026-06-12T22:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,10:30 PM
2026-06-12T23:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,4,2500,2496,0.2,11:00 PM
2026-06-12T23:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,0,300,300,0.0,11:00 PM
2026-06-12T23:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:00 PM
2026-06-12T23:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,46,2500,2454,1.8,11:30 PM
2026-06-12T23:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,11:30 PM
2026-06-12T23:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,11:30 PM
2026-06-13T00:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,46,2500,2454,1.8,12:00 AM
2026-06-13T00:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,12:00 AM
2026-06-13T00:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:00 AM
2026-06-13T00:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,56,2500,2444,2.2,12:30 AM
2026-06-13T00:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,12:30 AM
2026-06-13T00:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,12:30 AM
2026-06-13T01:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,1:00 AM
2026-06-13T01:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,1:00 AM
2026-06-13T01:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:00 AM
2026-06-13T01:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,54,2500,2446,2.2,1:30 AM
2026-06-13T01:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,1:30 AM
2026-06-13T01:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,1:30 AM
2026-06-13T02:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,47,2500,2453,1.9,2:00 AM
2026-06-13T02:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,2:00 AM
2026-06-13T02:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:00 AM
2026-06-13T02:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,55,2500,2445,2.2,2:30 AM
2026-06-13T02:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,2:30 AM
2026-06-13T02:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,2:30 AM
2026-06-13T03:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,47,2500,2453,1.9,3:00 AM
2026-06-13T03:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,3:00 AM
2026-06-13T03:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:00 AM
2026-06-13T03:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,3:30 AM
2026-06-13T03:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,6,300,294,2.0,3:30 AM
2026-06-13T03:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,3:30 AM
2026-06-13T04:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,50,2500,2450,2.0,4:00 AM
2026-06-13T04:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,4:00 AM
2026-06-13T04:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:00 AM
2026-06-13T04:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,47,2500,2453,1.9,4:30 AM
2026-06-13T04:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,4:30 AM
2026-06-13T04:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,4:30 AM
2026-06-13T05:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,49,2500,2451,2.0,5:00 AM
2026-06-13T05:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,5:00 AM
2026-06-13T05:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:00 AM
2026-06-13T05:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,46,2500,2454,1.8,5:30 AM
2026-06-13T05:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,5,300,295,1.7,5:30 AM
2026-06-13T05:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,0,25,25,0.0,5:30 AM
2026-06-13T06:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,117,2500,2383,4.7,6:00 AM
2026-06-13T06:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,18,300,282,6.0,6:00 AM
2026-06-13T06:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,1,25,24,4.0,6:00 AM
2026-06-13T06:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,243,2500,2257,9.7,6:30 AM
2026-06-13T06:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,30,300,270,10.0,6:30 AM
2026-06-13T06:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,6:30 AM
2026-06-13T07:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,338,2500,2162,13.5,7:00 AM
2026-06-13T07:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,39,300,261,13.0,7:00 AM
2026-06-13T07:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,7:00 AM
2026-06-13T07:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,455,2500,2045,18.2,7:30 AM
2026-06-13T07:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,61,300,239,20.3,7:30 AM
2026-06-13T07:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,7:30 AM
2026-06-13T08:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,593,2500,1907,23.7,8:00 AM
2026-06-13T08:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,59,300,241,19.7,8:00 AM
2026-06-13T08:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,8:00 AM
2026-06-13T08:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,495,2500,2005,19.8,8:30 AM
2026-06-13T08:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,50,300,250,16.7,8:30 AM
2026-06-13T08:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,8:30 AM
2026-06-13T09:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,385,2500,2115,15.4,9:00 AM
2026-06-13T09:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,51,300,249,17.0,9:00 AM
2026-06-13T09:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,9:00 AM
2026-06-13T09:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,334,2500,2166,13.4,9:30 AM
2026-06-13T09:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,36,300,264,12.0,9:30 AM
2026-06-13T09:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,3,25,22,12.0,9:30 AM
2026-06-13T10:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,356,2500,2144,14.2,10:00 AM
2026-06-13T10:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,48,300,252,16.0,10:00 AM
2026-06-13T10:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,10:00 AM
2026-06-13T10:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,475,2500,2025,19.0,10:30 AM
2026-06-13T10:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,56,300,244,18.7,10:30 AM
2026-06-13T10:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,10:30 AM
2026-06-13T11:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,535,2500,1965,21.4,11:00 AM
2026-06-13T11:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,66,300,234,22.0,11:00 AM
2026-06-13T11:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,11:00 AM
2026-06-13T11:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,598,2500,1902,23.9,11:30 AM
2026-06-13T11:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,76,300,224,25.3,11:30 AM
2026-06-13T11:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,5,25,20,20.0,11:30 AM
2026-06-13T12:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,695,2500,1805,27.8,12:00 PM
2026-06-13T12:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,89,300,211,29.7,12:00 PM
2026-06-13T12:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,12:00 PM
2026-06-13T12:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,594,2500,1906,23.8,12:30 PM
2026-06-13T12:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,84,300,216,28.0,12:30 PM
2026-06-13T12:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,7,25,18,28.0,12:30 PM
2026-06-13T13:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,613,2500,1887,24.5,1:00 PM
2026-06-13T13:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,62,300,238,20.7,1:00 PM
2026-06-13T13:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,6,25,19,24.0,1:00 PM
2026-06-13T13:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,566,2500,1934,22.6,1:30 PM
2026-06-13T13:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,58,300,242,19.3,1:30 PM
2026-06-13T13:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,1:30 PM
2026-06-13T14:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,371,2500,2129,14.8,2:00 PM
2026-06-13T14:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,49,300,251,16.3,2:00 PM
2026-06-13T14:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,4,25,21,16.0,2:00 PM
2026-06-13T14:30:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,322,2500,2178,12.9,2:30 PM
2026-06-13T14:30:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,41,300,259,13.7,2:30 PM
2026-06-13T14:30:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,2:30 PM
2026-06-13T15:00:00,26541008-adb9-4943-897b-9eeb4e685e97,ARC Access,207,2500,2293,8.3,3:00 PM
2026-06-13T15:00:00,4990212a-d51b-4793-bbde-eeeb435b0aa6,Recreation Pool,28,300,272,9.3,3:00 PM
2026-06-13T15:00:00,ecd23993-65f6-4f59-9c98-730103abce7b,Rock Wall,2,25,23,8.0,3:00 PM
